symbol;RowNumber;open;high;low;close;volume
AAPL;84;0.6491487786824574389;0.6474739970282317979;0.6578754578754578754;0.6363391211853361099;0.08150434291421
AAPL;85;0.6395262768319763138;0.6504457652303120356;0.6608058608058608058;0.6448111582195987954;0.09739752605339
AAPL;86;0.6460029607698001480;0.6530460624071322436;0.6604395604395604395;0.6337173590615589746;0.13618563058896
AAPL;87;0.6539600296076980014;0.6431649331352154531;0.6501831501831501831;0.6404590330941287509;0.20423335216217
AAPL;88;0.6606217616580310880;0.6749628528974739970;0.6714285714285714285;0.6486988569117140331;0.15635241595922
AAPL;89;0.6887490747594374537;0.6842496285289747399;0.6822271062271062271;0.6546914560517760565;0.14651257030117
AAPL;90;0.7516654330125832716;0.7373699851411589895;0.7032967032967032967;0.6840926455827053588;0.21375515405543
AAPL;91;0.7448963730569948186;0.7722882615156017830;0.7659743589743589743;0.7494494299540068016;0.12546014697414
AAPL;92;0.7857142857142857142;0.7871173848439821693;0.7633699633699633699;0.7404605312439137664;0.33268455679898
AAPL;93;0.7749814951887490747;0.7618870728083209509;0.7794871794871794871;0.7644309278041618601;0.22610674045391
AAPL;94;0.7851591413767579570;0.7734026745913818722;0.7919413919413919413;0.7711726018367316364;0.08375152472718
AAPL;95;0.7690599555884529977;0.7719167904903417533;0.7904761904761904761;0.7812851128855863009;0.08636000207390
AAPL;96;0.7879348630643967431;0.7786032689450222882;0.7897435897435897435;0.7655545401429234894;0.09620162146379
AAPL;97;0.7905255366395262768;0.7808209509658246656;0.8035347985347985347;0.7849930336034996778;0.09387994291312
AAPL;98;0.8123612139156180606;0.7994056463595839524;0.8120879120879120879;0.7872777120256483243;0.08848220401190
AAPL;99;0.8230940044411547002;0.8135215453194650817;0.8333333333333333333;0.8101244962471347885;0.03503557014563
AAPL;100;0.8197631384159881569;0.8105497771173848439;0.8369963369963369963;0.8209860821884972059;0.03954221345361
AAPL;101;0.8230940044411547002;0.8172362555720653789;0.8391941391941391941;0.8172407077259584413;0.03209090239290
AAPL;102;0.8382679496669133974;0.8276374442793462109;0.8443223443223443223;0.8202370072959894530;0.03016694909935
AAPL;103;0.8412287194670614359;0.8339524517087667161;0.8564102564102564102;0.8358177650601507138;0.02836511042162
AAPL;104;0.8549222797927461139;0.8499257057949479940;0.8619047619047619047;0.8385893421624293996;0.04503464234743
AAPL;105;0.8508512213175425610;0.8424962852897473997;0.8717106227106227106;0.8520726902275689523;0.02416805154191
AAPL;106;0.8495558845299777942;0.8439821693907875185;0.8688644688644688644;0.8475782408725224347;0.02721122963278
AAPL;107;0.8404885270170244263;0.8410104011887072808;0.8615384615384615384;0.8472037034262685583;0.03215734911681
AAPL;108;0.8371576609918578830;0.8317236255572065378;0.8564102564102564102;0.8378402672699216467;0.02254645130833
AAPL;109;0.8260547742413027387;0.8250371471025260029;0.8468864468864468864;0.8337203553611290056;0.01479360583312
AAPL;110;0.8379977794226498889;0.8287518573551263001;0.8468864468864468864;0.8236078443122743411;0.02209619630026
AAPL;111;0.8390081421169504071;0.8302377414561664190;0.8549450549450549450;0.8355930425923983879;0.02242420025159
AAPL;112;0.8356772760917838638;0.8313521545319465081;0.8564102564102564102;0.8367166549311600173;0.01976824146766
AAPL;113;0.8390081421169504071;0.8324665676077265973;0.8549450549450549450;0.8333008734213246640;0.03083346295219
AAPL;114;0.8249407846039970392;0.8265230312035661218;0.8454212454212454212;0.8359675800386522644;0.03568011701172
AAPL;115;0.8256846780162842339;0.8131500742942050520;0.8400586080586080586;0.8217351570810049588;0.01512065469806
AAPL;116;0.8075499629903774981;0.8127786032689450222;0.8260073260073260073;0.8232333068660204647;0.03059046168875
AAPL;117;0.8179940784603997039;0.8057206537890044576;0.8249084249084249084;0.8041318971070727651;0.02343290791057
AAPL;118;0.8182827535159141376;0.8094316493313521545;0.8340659340659340659;0.8149934830484351825;0.01802466305916
AAPL;119;0.8348260547742413027;0.8220653789004457652;0.8388278388278388278;0.8158624099237441759;0.01223356501000
AAPL;120;0.8267949666913397483;0.8209509658246656760;0.8428571428571428571;0.8314843668069933631;0.03157597439276
